account_id,registration_date,unlock_price,down_payment,down_payment_days_included,daily_rate
5280948,2019-10-24 07:19:37+00,2474800,200000,14,4200
5281312,2019-10-24 07:55:10+00,2500000,200000,14,4200
5281436,2019-10-24 08:08:32+00,2387720,200000,14,4200
5281832,2019-10-24 08:51:43+00,2500000,200000,14,4200
5282276,2019-10-24 09:38:30+00,2500000,200000,14,4200
5443700,2019-11-13 05:40:33+00,2470600,200000,14,4200
5443756,2019-11-13 05:57:16+00,2500000,200000,14,4200
5444196,2019-11-13 07:33:29+00,2500000,200000,14,4200
5444368,2019-11-13 07:54:18+00,2108000,280000,7,30466.666656
5444408,2019-11-13 07:58:31+00,2411800,200000,14,4200
5445052,2019-11-13 09:09:46+00,2500000,200000,14,4200
6874272,2020-04-05 04:35:18+00,2800000,180000,14,4800
6874548,2020-04-05 05:55:39+00,2800000,180000,14,4800
6874556,2020-04-05 05:55:52+00,2800000,180000,14,4800
6874804,2020-04-05 06:31:15+00,2770600,180000,14,4800
6875128,2020-04-05 07:14:48+00,2745400,180000,14,4800
6875444,2020-04-05 07:44:52+00,2559200,180000,14,4800
8044868,2020-07-03 09:35:35+00,2800000,180000,14,4800
8046112,2020-07-03 11:19:28+00,2800000,180000,14,4800
8046824,2020-07-03 12:09:18+00,2240000,280000,7,32666.666688
8047032,2020-07-03 12:22:42+00,2664600,180000,14,4800
8047812,2020-07-03 13:21:12+00,2770600,180000,14,4800
8050684,2020-07-03 16:45:43+00,2800000,180000,14,4800
11603848,2021-04-21 09:16:54+00,2800000,180000,14,4800
11604228,2021-04-21 09:49:53+00,2800000,180000,14,4800
11604272,2021-04-21 09:52:18+00,2800000,180000,14,4800
11605996,2021-04-21 11:52:27+00,2800000,180000,14,4800
11606732,2021-04-21 12:41:30+00,2800000,180000,14,4800
11606800,2021-04-21 12:44:59+00,2240000,280000,7,32666.666688
11881604,2021-05-10 07:50:23+00,2800000,180000,14,4800
11881984,2021-05-10 08:24:07+00,1489600,180000,14,4800
11882120,2021-05-10 08:35:04+00,2800000,180000,14,4800
11882904,2021-05-10 09:26:55+00,2240000,280000,7,32666.666688
11883240,2021-05-10 09:52:19+00,2800000,180000,14,4800
11883512,2021-05-10 10:13:05+00,2800000,180000,14,4800
13152556,2021-07-31 05:47:29+00,2774400,180000,14,4800
13152928,2021-07-31 06:33:33+00,2800000,180000,14,4800
13153104,2021-07-31 06:49:45+00,2698000,180000,14,4800
13153512,2021-07-31 07:27:33+00,2800000,180000,14,4800
13154956,2021-07-31 09:04:14+00,2800000,180000,14,4800
13154988,2021-07-31 09:07:20+00,2800000,180000,14,4800
14916484,2021-11-11 07:18:17+00,2240000,280000,7,32666.666688
14916712,2021-11-11 07:35:22+00,2800000,180000,14,4800
14916820,2021-11-11 07:42:32+00,2800000,180000,14,4800
14917112,2021-11-11 08:00:38+00,2800000,180000,14,4800
14917468,2021-11-11 08:21:09+00,2800000,180000,14,4800
14917732,2021-11-11 08:35:48+00,2800000,180000,14,4800
3827884,2019-05-14 08:59:43+00,2880000,200000,14,4800
3828428,2019-05-14 11:21:17+00,2852000,200000,14,4800
3828820,2019-05-14 12:39:40+00,2880000,200000,14,4800
3830232,2019-05-14 16:15:23+00,2846400,200000,14,4800
3830596,2019-05-14 17:09:53+00,2846400,200000,14,4800
3950612,2019-05-28 07:18:21+00,2880000,200000,14,4800
3951104,2019-05-28 08:56:25+00,2880000,200000,14,4800
3951320,2019-05-28 09:36:28+00,2846400,200000,14,4800
4313244,2019-07-04 06:50:01+00,2880000,200000,14,4800
4313476,2019-07-04 07:22:00+00,2880000,200000,14,4800
4313956,2019-07-04 08:18:09+00,2880000,200000,14,4800
4314388,2019-07-04 08:53:57+00,2846400,200000,14,4800
4314472,2019-07-04 09:04:58+00,2653600,200000,14,4800
4315496,2019-07-04 10:20:33+00,2880000,200000,14,4800
4575504,2019-08-04 05:56:14+00,2880000,200000,14,4800
4575584,2019-08-04 06:09:23+00,2880000,200000,14,4800
4575620,2019-08-04 06:20:33+00,2880000,200000,14,4800
4575668,2019-08-04 06:25:59+00,2880000,200000,14,4800
4575796,2019-08-04 06:46:58+00,2880000,200000,14,4800
4576388,2019-08-04 08:00:17+00,2880000,200000,14,4800
4905004,2019-09-11 05:35:30+00,2880000,200000,14,4800
4905180,2019-09-11 06:41:31+00,2846400,200000,14,4800
4905276,2019-09-11 07:05:55+00,2854800,200000,14,4800
4905488,2019-09-11 07:38:37+00,2846400,200000,14,4800
4905716,2019-09-11 08:08:32+00,2880000,200000,14,4800
4906100,2019-09-11 08:51:16+00,2880000,200000,14,4800
5530536,2019-11-23 08:05:47+00,2800000,180000,14,4800
5530648,2019-11-23 08:15:24+00,2800000,180000,14,4800
5531764,2019-11-23 09:55:07+00,2800000,180000,14,4800
5532648,2019-11-23 11:27:02+00,2800000,180000,14,4800
5533400,2019-11-23 12:41:04+00,2766400,180000,14,4800
5533568,2019-11-23 12:57:23+00,2800000,180000,14,4800
6035504,2020-01-15 07:14:01+00,2664600,180000,14,4800
6035528,2020-01-15 07:18:44+00,2800000,180000,14,4800
6035716,2020-01-15 07:59:58+00,2800000,180000,14,4800
6035920,2020-01-15 08:26:09+00,2800000,180000,14,4800
6036784,2020-01-15 10:03:52+00,2108000,280000,7,30466.666656
6038380,2020-01-15 12:30:26+00,2800000,180000,14,4800
6752972,2020-03-22 06:38:18+00,2748800,180000,14,4800
6753812,2020-03-22 08:51:03+00,2240000,280000,7,32666.666688
6754084,2020-03-22 09:19:32+00,2774800,180000,14,4800
6754596,2020-03-22 10:14:26+00,2800000,180000,14,4800
6756788,2020-03-22 13:34:27+00,2800000,180000,14,4800
6757964,2020-03-22 15:09:03+00,2800000,180000,14,4800
8092024,2020-07-09 05:31:58+00,2800000,180000,14,4800
8092352,2020-07-09 07:00:11+00,2800000,180000,14,4800
8092888,2020-07-09 08:30:39+00,2800000,180000,14,4800
8093236,2020-07-09 09:10:30+00,2800000,180000,14,4800
8093380,2020-07-09 09:25:26+00,2800000,180000,14,4800
8093836,2020-07-09 10:16:37+00,2240000,280000,7,32666.666688
8128648,2020-07-13 05:16:25+00,2800000,180000,14,4800
8128964,2020-07-13 06:40:10+00,2800000,180000,14,4800
8128984,2020-07-13 06:44:53+00,2774800,180000,14,4800
8130184,2020-07-13 09:19:05+00,2240000,280000,7,32666.666688
8131096,2020-07-13 10:36:58+00,2800000,180000,14,4800
8132560,2020-07-13 12:16:36+00,2800000,180000,14,4800
8711452,2020-09-27 05:08:42+00,2800000,180000,14,4800
8711460,2020-09-27 05:09:25+00,2800000,180000,14,4800
8711852,2020-09-27 06:18:48+00,2800000,180000,14,4800
8711872,2020-09-27 06:21:27+00,2800000,180000,14,4800
8712124,2020-09-27 06:53:48+00,2800000,180000,14,4800
8712580,2020-09-27 07:47:40+00,2800000,180000,14,4800
9029768,2020-10-25 06:46:14+00,2800000,180000,14,4800
9030352,2020-10-25 07:43:23+00,2800000,180000,14,4800
9030640,2020-10-25 08:03:10+00,2800000,180000,14,4800
9030912,2020-10-25 08:24:36+00,2800000,180000,14,4800
9030924,2020-10-25 08:26:24+00,2800000,180000,14,4800
9031664,2020-10-25 09:11:03+00,2800000,180000,14,4800
9054836,2020-10-27 04:45:21+00,2800000,180000,14,4800
9054860,2020-10-27 04:49:16+00,2800000,180000,14,4800
9055548,2020-10-27 06:54:52+00,2800000,180000,14,4800
9055996,2020-10-27 08:05:09+00,2800000,180000,14,4800
9056128,2020-10-27 08:23:46+00,2800000,180000,14,4800
9056264,2020-10-27 08:45:07+00,2800000,180000,14,4800
11297092,2021-03-28 08:15:26+00,2800000,180000,14,4800
11297956,2021-03-28 09:13:08+00,2774400,180000,14,4800
11298536,2021-03-28 09:49:08+00,2800000,180000,14,4800
11300120,2021-03-28 11:16:14+00,2716000,180000,14,4800
11302672,2021-03-28 13:13:46+00,2800000,180000,14,4800
11302764,2021-03-28 13:17:19+00,2800000,180000,14,4800
11450208,2021-04-09 06:42:54+00,2766400,180000,14,4800
11450336,2021-04-09 06:56:59+00,2800000,180000,14,4800
11451520,2021-04-09 08:44:50+00,2240000,280000,7,32666.666688
11451524,2021-04-09 08:45:43+00,2240000,280000,7,32666.666688
11452100,2021-04-09 09:21:10+00,2800000,180000,14,4800
11452176,2021-04-09 09:27:46+00,2800000,180000,14,4800
11832348,2021-05-07 05:25:46+00,2800000,180000,14,4800
11832536,2021-05-07 05:50:39+00,2800000,180000,14,4800
11832708,2021-05-07 06:18:04+00,3920000,180000,14,6857.1428160000005
11832740,2021-05-07 06:24:50+00,2800000,180000,14,4800
11833392,2021-05-07 07:48:28+00,2800000,180000,14,4800
11833608,2021-05-07 08:07:49+00,2800000,180000,14,4800
12529008,2021-06-22 13:03:34+00,2800000,180000,14,4800
12530136,2021-06-22 14:30:02+00,2800000,180000,14,4800
12838724,2021-07-12 06:14:29+00,2774800,180000,14,4800
12838956,2021-07-12 06:46:00+00,2766400,180000,14,4800
12839192,2021-07-12 07:12:09+00,2800000,180000,14,4800
12839208,2021-07-12 07:13:30+00,2800000,180000,14,4800
12839300,2021-07-12 07:21:44+00,2800000,180000,14,4800
12839380,2021-07-12 07:27:55+00,2800000,180000,14,4800
13072360,2021-07-26 05:14:37+00,2800000,180000,14,4800
13072592,2021-07-26 06:11:11+00,2800000,180000,14,4800
13073044,2021-07-26 07:07:12+00,2800000,180000,14,4800
13073760,2021-07-26 08:06:30+00,2800000,180000,14,4800
13074100,2021-07-26 08:27:58+00,2800000,180000,14,4800
13074516,2021-07-26 08:53:34+00,2800000,180000,14,4800
13201612,2021-08-03 06:03:44+00,2800000,180000,14,4800
13202260,2021-08-03 07:40:14+00,2800000,180000,14,4800
13202344,2021-08-03 07:50:57+00,2800000,180000,14,4800
13203700,2021-08-03 10:47:52+00,2699200,180000,14,4800
13203976,2021-08-03 11:19:04+00,2800000,180000,14,4800
13204504,2021-08-03 12:03:04+00,2800000,180000,14,4800
13819788,2021-09-08 05:18:18+00,2800000,180000,14,4800
13819888,2021-09-08 05:40:38+00,2800000,180000,14,4800
13820124,2021-09-08 06:23:41+00,2800000,180000,14,4800
13820388,2021-09-08 06:55:14+00,2800000,180000,14,4800
13820392,2021-09-08 06:56:27+00,2800000,180000,14,4800
13820408,2021-09-08 06:58:43+00,2800000,180000,14,4800
2887364,2019-01-05 05:41:57+00,2846400,200000,14,4800
2887372,2019-01-05 05:44:10+00,2880000,200000,14,4800
2887896,2019-01-05 07:47:42+00,2880000,200000,14,4800
2888216,2019-01-05 08:30:11+00,2880000,200000,14,4800
2888324,2019-01-05 08:45:16+00,2880000,200000,14,4800
2889632,2019-01-05 11:11:50+00,2880000,200000,14,4800
3821100,2019-05-13 03:38:36+00,2880000,200000,14,4800
3821108,2019-05-13 03:45:54+00,2686800,200000,14,4800
3821128,2019-05-13 04:31:37+00,2880000,200000,14,4800
3821132,2019-05-13 04:40:53+00,2880000,200000,14,4800
3821140,2019-05-13 04:57:19+00,2880000,200000,14,4800
3821400,2019-05-13 06:26:09+00,2712000,200000,14,4800
5375800,2019-11-04 06:40:53+00,2500000,200000,14,4200
5375840,2019-11-04 06:50:34+00,2500000,200000,14,4200
5376680,2019-11-04 08:59:35+00,2500000,200000,14,4200
5376804,2019-11-04 09:12:14+00,2474400,200000,14,4200
5377056,2019-11-04 09:37:24+00,2500000,200000,14,4200
5377076,2019-11-04 09:39:30+00,2500000,200000,14,4200
5829288,2019-12-25 06:11:48+00,2800000,180000,14,4800
5829716,2019-12-25 07:42:47+00,2770600,180000,14,4800
5830236,2019-12-25 08:46:30+00,2800000,180000,14,4800
5830928,2019-12-25 09:44:56+00,2800000,180000,14,4800
5831448,2019-12-25 10:34:35+00,2800000,180000,14,4800
5831980,2019-12-25 11:14:53+00,2800000,180000,14,4800
7065100,2020-04-21 08:28:15+00,2800000,180000,14,4800
7068300,2020-04-21 14:42:54+00,2800000,180000,14,4800
7068512,2020-04-21 15:00:09+00,2800000,180000,14,4800
9426076,2020-11-25 05:20:57+00,2682400,180000,14,4800
9426600,2020-11-25 06:30:00+00,2800000,180000,14,4800
9427484,2020-11-25 08:06:03+00,2774800,180000,14,4800
9427928,2020-11-25 08:46:06+00,2800000,180000,14,4800
9427996,2020-11-25 08:50:15+00,2800000,180000,14,4800
9428464,2020-11-25 09:22:28+00,2800000,180000,14,4800
9551444,2020-12-02 06:27:26+00,2749600,180000,14,4800
9551472,2020-12-02 06:29:52+00,2800000,180000,14,4800
9551896,2020-12-02 07:20:36+00,2800000,180000,14,4800
9551936,2020-12-02 07:24:43+00,2800000,180000,14,4800
9552216,2020-12-02 07:57:48+00,2800000,180000,14,4800
9552380,2020-12-02 08:12:27+00,2668400,180000,14,4800
14481844,2021-10-15 05:06:43+00,2800000,180000,14,4800
14481852,2021-10-15 05:07:36+00,2800000,180000,14,4800
14481948,2021-10-15 05:29:19+00,2800000,180000,14,4800
14482280,2021-10-15 06:33:22+00,2800000,180000,14,4800
14482544,2021-10-15 07:01:51+00,2800000,180000,14,4800
14482672,2021-10-15 07:10:16+00,2800000,180000,14,4800
6145128,2020-01-27 07:03:51+00,2800000,180000,14,4800
6145584,2020-01-27 07:47:35+00,2800000,180000,14,4800
6145944,2020-01-27 08:16:42+00,2108000,280000,7,30466.666656
6146980,2020-01-27 09:39:43+00,2800000,180000,14,4800
6149184,2020-01-27 12:19:11+00,2800000,180000,14,4800
6151160,2020-01-27 14:19:43+00,2800000,180000,14,4800
6300920,2020-02-10 05:55:06+00,2800000,180000,14,4800
6300928,2020-02-10 05:57:34+00,2800000,180000,14,4800
6301160,2020-02-10 06:47:19+00,2800000,180000,14,4800
6301588,2020-02-10 07:48:22+00,2770600,180000,14,4800
6301724,2020-02-10 07:57:24+00,2800000,180000,14,4800
6301808,2020-02-10 08:02:59+00,2800000,180000,14,4800
6310716,2020-02-11 07:06:31+00,2800000,180000,14,4800
6312980,2020-02-11 13:22:15+00,2800000,180000,14,4800
6784980,2020-03-27 05:54:10+00,2800000,180000,14,4800
6785108,2020-03-27 06:22:25+00,2800000,180000,14,4800
6785224,2020-03-27 06:45:13+00,2711800,180000,14,4800
6785576,2020-03-27 07:29:17+00,2717120,180000,14,4800
6786444,2020-03-27 08:54:42+00,2627800,180000,14,4800
6787328,2020-03-27 10:18:13+00,2800000,180000,14,4800
7464700,2020-05-21 05:42:01+00,2800000,180000,14,4800
7464760,2020-05-21 05:54:03+00,2800000,180000,14,4800
7464800,2020-05-21 05:59:36+00,2800000,180000,14,4800
7465896,2020-05-21 08:12:01+00,2800000,180000,14,4800
7467976,2020-05-21 10:30:15+00,2800000,180000,14,4800
7468184,2020-05-21 10:44:48+00,2588800,180000,14,4800
7905888,2020-06-21 08:23:40+00,2800000,180000,14,4800
7907304,2020-06-21 09:41:20+00,2240000,280000,7,32666.666688
7908416,2020-06-21 10:35:02+00,2800000,180000,14,4800
7909440,2020-06-21 11:23:36+00,2800000,180000,14,4800
7910412,2020-06-21 11:59:30+00,2800000,180000,14,4800
7912192,2020-06-21 13:11:04+00,2664600,180000,14,4800
8259568,2020-07-29 05:52:55+00,2800000,180000,14,4800
8260524,2020-07-29 09:17:29+00,2800000,180000,14,4800
8260920,2020-07-29 10:09:16+00,2800000,180000,14,4800
8261236,2020-07-29 10:40:05+00,2800000,180000,14,4800
8262148,2020-07-29 11:39:44+00,2800000,180000,14,4800
8262556,2020-07-29 12:12:59+00,2800000,180000,14,4800
8490508,2020-08-31 06:49:17+00,2800000,180000,14,4800
8490608,2020-08-31 07:08:18+00,2770600,180000,14,4800
8490636,2020-08-31 07:12:31+00,2800000,180000,14,4800
8490688,2020-08-31 07:19:09+00,2749600,180000,14,4800
8490784,2020-08-31 07:39:45+00,2741200,180000,14,4800
8490820,2020-08-31 07:49:11+00,2770600,180000,14,4800
14515440,2021-10-17 06:38:53+00,2240000,280000,7,32666.666688
14518128,2021-10-17 07:27:51+00,2800000,180000,14,4800
14518332,2021-10-17 07:51:15+00,2800000,180000,14,4800
14518668,2021-10-17 08:17:18+00,2800000,180000,14,4800
14519312,2021-10-17 09:00:33+00,2800000,180000,14,4800
14519376,2021-10-17 09:04:20+00,2800000,180000,14,4800
4923524,2019-09-13 08:12:15+00,2880000,200000,14,4800
4930332,2019-09-13 16:49:55+00,2880000,200000,14,4800
6250768,2020-02-06 07:13:25+00,2774400,180000,14,4800
6250960,2020-02-06 07:31:39+00,2800000,180000,14,4800
6251188,2020-02-06 08:01:02+00,2800000,180000,14,4800
6251960,2020-02-06 09:14:02+00,2800000,180000,14,4800
6252224,2020-02-06 09:35:20+00,2800000,180000,14,4800
6252396,2020-02-06 09:47:16+00,2800000,180000,14,4800
6902964,2020-04-08 06:26:57+00,2800000,180000,14,4800
6903304,2020-04-08 07:41:23+00,2800000,180000,14,4800
6903636,2020-04-08 08:26:54+00,2716000,180000,14,4800
6903824,2020-04-08 08:49:45+00,2800000,180000,14,4800
6904176,2020-04-08 09:30:32+00,2800000,180000,14,4800
6904212,2020-04-08 09:35:13+00,2800000,180000,14,4800
7947268,2020-06-24 06:35:59+00,2800000,180000,14,4800
7947856,2020-06-24 07:23:51+00,2800000,180000,14,4800
7948792,2020-06-24 08:35:03+00,3920000,180000,14,4800
7949380,2020-06-24 09:14:24+00,2800000,180000,14,4800
7950032,2020-06-24 09:57:59+00,2800000,180000,14,4800
7950628,2020-06-24 10:33:22+00,2800000,180000,14,4800
8356936,2020-08-12 06:48:32+00,2766400,180000,14,4800
8356988,2020-08-12 06:58:40+00,2774400,180000,14,4800
8357156,2020-08-12 07:49:15+00,2800000,180000,14,4800
8357484,2020-08-12 08:55:40+00,2800000,180000,14,4800
8357496,2020-08-12 08:58:28+00,2240000,280000,7,32666.666688
8357516,2020-08-12 09:00:30+00,2800000,180000,14,4800
10477040,2021-02-02 10:41:44+00,2800000,180000,14,4800
10478256,2021-02-02 12:30:53+00,2774400,180000,14,4800
10479284,2021-02-02 13:47:13+00,2697600,180000,14,4800
10480832,2021-02-02 15:30:41+00,2800000,180000,14,4800
10481000,2021-02-02 15:41:55+00,2800000,180000,14,4800
11664228,2021-04-25 05:02:56+00,2800000,180000,14,4800
11664700,2021-04-25 06:44:46+00,2800000,180000,14,4800
11664724,2021-04-25 06:47:05+00,2800000,180000,14,4800
11665148,2021-04-25 07:41:49+00,2800000,180000,14,4800
11665648,2021-04-25 08:25:45+00,2800000,180000,14,4800
11665912,2021-04-25 08:50:46+00,3759200,180000,14,6571.428576
15619260,2021-12-23 05:30:35+00,2800000,180000,14,4800
15619660,2021-12-23 06:19:14+00,1820000,100000,14,4800
15620108,2021-12-23 06:57:11+00,1820000,100000,14,4800
15620376,2021-12-23 07:17:28+00,2800000,180000,14,4800
15620684,2021-12-23 07:37:41+00,2800000,180000,14,4800
15621720,2021-12-23 08:31:00+00,2800000,180000,14,4800
2866548,2019-01-02 07:43:25+00,2600000,200000,14,4800
2867076,2019-01-02 08:57:07+00,2880000,200000,14,4800
2868548,2019-01-02 12:15:38+00,2852000,200000,14,4800
2869220,2019-01-02 13:24:56+00,2824000,200000,14,4800
3494192,2019-04-01 04:14:44+00,2880000,200000,14,4800
3494392,2019-04-01 05:46:50+00,2880000,200000,14,4800
3495328,2019-04-01 08:37:14+00,2880000,200000,14,4800
3496040,2019-04-01 10:16:34+00,2846400,200000,14,4800
3496144,2019-04-01 10:25:08+00,2880000,200000,14,4800
3497028,2019-04-01 11:56:35+00,2880000,200000,14,4800
5841792,2019-12-26 07:59:36+00,2741200,180000,14,4800
5841824,2019-12-26 08:02:47+00,2800000,180000,14,4800
5841952,2019-12-26 08:16:32+00,2800000,180000,14,4800
5843060,2019-12-26 09:38:24+00,2800000,180000,14,4800
5843116,2019-12-26 09:42:25+00,2800000,180000,14,4800
5844296,2019-12-26 11:04:25+00,2800000,180000,14,4800
8083364,2020-07-08 06:55:15+00,2562800,180000,14,4800
8083612,2020-07-08 07:34:26+00,2749200,180000,14,4800
8084408,2020-07-08 08:57:15+00,2800000,180000,14,4800
8084656,2020-07-08 09:27:09+00,2774800,180000,14,4800
8084800,2020-07-08 09:45:41+00,2800000,180000,14,4800
8085248,2020-07-08 10:32:58+00,2240000,280000,7,32666.666688
8347036,2020-08-10 05:16:57+00,2741200,180000,14,4800
8347084,2020-08-10 05:58:00+00,2800000,180000,14,4800
8347120,2020-08-10 06:14:39+00,2800000,180000,14,4800
8347308,2020-08-10 07:00:14+00,2800000,180000,14,4800
8347568,2020-08-10 07:56:58+00,2800000,180000,14,4800
8347580,2020-08-10 07:57:57+00,2800000,180000,14,4800
12695112,2021-07-03 07:11:50+00,2240000,280000,7,32666.666688
12695824,2021-07-03 07:59:52+00,2766400,180000,14,4800
12697076,2021-07-03 09:14:26+00,2800000,180000,14,4800
12697872,2021-07-03 09:52:34+00,2800000,180000,14,4800
12698548,2021-07-03 10:27:27+00,2800000,180000,14,4800
12699256,2021-07-03 10:57:56+00,2800000,180000,14,4800
13033556,2021-07-24 06:05:26+00,2800000,180000,14,4800
13033560,2021-07-24 06:06:12+00,2800000,180000,14,4800
13034128,2021-07-24 06:56:40+00,2800000,180000,14,4800
13034288,2021-07-24 07:09:33+00,2800000,180000,14,4800
13034560,2021-07-24 07:32:24+00,2800000,180000,14,4800
13034688,2021-07-24 07:40:48+00,3920000,180000,14,6857.1428160000005
14187496,2021-09-27 04:41:36+00,2240000,280000,7,32666.666688
14187952,2021-09-27 06:19:51+00,2766400,180000,14,4800
14188072,2021-09-27 06:27:31+00,2800000,180000,14,4800
14188184,2021-09-27 06:34:21+00,2800000,180000,14,4800
14188244,2021-09-27 06:38:12+00,2800000,180000,14,4800
14188452,2021-09-27 06:55:21+00,2800000,180000,14,4800
14294036,2021-10-03 04:41:59+00,2800000,180000,14,4800
14294680,2021-10-03 06:21:54+00,2766400,180000,14,4800
14294700,2021-10-03 06:23:09+00,2800000,180000,14,4800
14294884,2021-10-03 06:38:56+00,2800000,180000,14,4800
14295744,2021-10-03 07:35:28+00,2800000,180000,14,4800
14296344,2021-10-03 08:09:41+00,2800000,180000,14,4800
4586480,2019-08-05 09:40:08+00,2855920,200000,14,4800
4587792,2019-08-05 11:40:39+00,2880000,200000,14,4800
4588704,2019-08-05 13:07:58+00,2880000,200000,14,4800
4590072,2019-08-05 14:55:36+00,2880000,200000,14,4800
6394924,2020-02-19 06:36:31+00,2800000,180000,14,4800
6395812,2020-02-19 08:38:18+00,2741200,180000,14,4800
6396012,2020-02-19 08:56:55+00,2800000,180000,14,4800
6396124,2020-02-19 09:08:45+00,2800000,180000,14,4800
6398204,2020-02-19 11:15:44+00,2800000,180000,14,4800
6398864,2020-02-19 12:00:08+00,2800000,180000,14,4800
8179908,2020-07-19 08:12:35+00,2800000,180000,14,4800
8180432,2020-07-19 09:10:08+00,2800000,180000,14,4800
8180656,2020-07-19 09:32:56+00,2800000,180000,14,4800
8180912,2020-07-19 09:54:24+00,2800000,180000,14,4800
8181048,2020-07-19 10:06:24+00,2800000,180000,14,4800
8183084,2020-07-19 12:52:38+00,2800000,180000,14,4800
8643764,2020-09-21 04:30:54+00,2800000,180000,14,4800
8644944,2020-09-21 07:13:30+00,2800000,180000,14,4800
8645424,2020-09-21 08:07:02+00,2800000,180000,14,4800
